t_seg,v_seg,t_filt,v_filt,t_pks,v_pks,
5.005800e-06,0.000000e+00,5.005800e-06,1.619011e-02,7.657000e-06,-1.597447e-01,
5.006000e-06,2.000000e-02,5.006000e-06,1.539722e-02,7.692400e-06,2.101072e-02,
5.006200e-06,4.000000e-02,5.006200e-06,1.425466e-02,7.716000e-06,-6.750180e-02,
5.006400e-06,2.000000e-02,5.006400e-06,1.281553e-02,7.782000e-06,6.168442e-01,
5.006600e-06,0.000000e+00,5.006600e-06,1.114289e-02,7.845800e-06,-4.095873e-01,
5.006800e-06,-2.000000e-02,5.006800e-06,9.306821e-03,7.897600e-06,5.040020e-01,
5.007000e-06,0.000000e+00,5.007000e-06,7.381198e-03,7.933600e-06,-1.349546e-01,
5.007200e-06,0.000000e+00,5.007200e-06,5.440587e-03,7.966000e-06,1.234156e-01,
5.007400e-06,0.000000e+00,5.007400e-06,3.557549e-03,8.061200e-06,-1.049453e-01,
5.007600e-06,0.000000e+00,5.007600e-06,1.799808e-03,8.114400e-06,3.921707e-02,
5.007800e-06,0.000000e+00,5.007800e-06,2.277560e-04,8.241000e-06,-3.829073e-01,
5.008000e-06,4.000000e-02,5.008000e-06,-1.107815e-03,8.492600e-06,2.802139e-01,
5.008200e-06,2.000000e-02,5.008200e-06,-2.167526e-03,8.563800e-06,-3.177519e-01,
5.008400e-06,0.000000e+00,5.008400e-06,-2.924040e-03,8.617400e-06,6.230924e-01,
5.008600e-06,-2.000000e-02,5.008600e-06,-3.362836e-03,8.665400e-06,-3.817174e-01,
5.008800e-06,-4.000000e-02,5.008800e-06,-3.482408e-03,8.706800e-06,4.640718e-01,
5.009000e-06,0.000000e+00,5.009000e-06,-3.293745e-03,8.758000e-06,-1.303929e-01,
5.009200e-06,0.000000e+00,5.009200e-06,-2.819836e-03,8.864400e-06,6.089375e-01,
5.009400e-06,2.000000e-02,5.009400e-06,-2.093961e-03,9.051000e-06,-2.853564e-01,
5.009600e-06,0.000000e+00,5.009600e-06,-1.158111e-03,9.215400e-06,4.734240e-01,
5.009800e-06,0.000000e+00,5.009800e-06,-6.065734e-05,9.282000e-06,-1.425069e-01,
5.010000e-06,-2.000000e-02,5.010000e-06,1.145553e-03,9.389400e-06,1.701545e-01,
5.010200e-06,0.000000e+00,5.010200e-06,2.405708e-03,9.485800e-06,1.912277e-03,
5.010400e-06,0.000000e+00,5.010400e-06,3.665136e-03,9.559600e-06,6.100460e-01,
5.010600e-06,-2.000000e-02,5.010600e-06,4.871820e-03,9.608600e-06,-5.496129e-01,
5.010800e-06,2.000000e-02,5.010800e-06,5.978062e-03,9.658200e-06,4.594817e-01,
5.011000e-06,4.000000e-02,5.011000e-06,6.942361e-03,9.706200e-06,-1.108946e-01,
5.011200e-06,2.000000e-02,5.011200e-06,7.730824e-03,9.765800e-06,2.389351e-01,
5.011400e-06,0.000000e+00,5.011400e-06,8.318423e-03,9.880800e-06,-1.491668e-01,
5.011600e-06,-2.000000e-02,5.011600e-06,8.689844e-03,,,
5.011800e-06,0.000000e+00,5.011800e-06,8.839539e-03,,,
5.012000e-06,0.000000e+00,5.012000e-06,8.771466e-03,,,
5.012200e-06,2.000000e-02,5.012200e-06,8.498691e-03,,,
5.012400e-06,4.000000e-02,5.012400e-06,8.042277e-03,,,
5.012600e-06,4.000000e-02,5.012600e-06,7.430332e-03,,,
5.012800e-06,2.000000e-02,5.012800e-06,6.696404e-03,,,
5.013000e-06,0.000000e+00,5.013000e-06,5.877956e-03,,,
5.013200e-06,-2.000000e-02,5.013200e-06,5.014638e-03,,,
5.013400e-06,-4.000000e-02,5.013400e-06,4.146522e-03,,,
5.013600e-06,0.000000e+00,5.013600e-06,3.312322e-03,,,
5.013800e-06,0.000000e+00,5.013800e-06,2.547547e-03,,,
5.014000e-06,2.000000e-02,5.014000e-06,1.883497e-03,,,
5.014200e-06,2.000000e-02,5.014200e-06,1.345846e-03,,,
5.014400e-06,0.000000e+00,5.014400e-06,9.538715e-04,,,
5.014600e-06,0.000000e+00,5.014600e-06,7.201328e-04,,,
5.014800e-06,-2.000000e-02,5.014800e-06,6.497971e-04,,,
5.015000e-06,-4.000000e-02,5.015000e-06,7.410575e-04,,,
5.015200e-06,-4.000000e-02,5.015200e-06,9.850809e-04,,,
5.015400e-06,2.000000e-02,5.015400e-06,1.366905e-03,,,
5.015600e-06,4.000000e-02,5.015600e-06,1.866074e-03,,,
5.015800e-06,2.000000e-02,5.015800e-06,2.457953e-03,,,
5.016000e-06,0.000000e+00,5.016000e-06,3.115127e-03,,,
5.016200e-06,0.000000e+00,5.016200e-06,3.808573e-03,,,
5.016400e-06,2.000000e-02,5.016400e-06,4.509100e-03,,,
5.016600e-06,0.000000e+00,5.016600e-06,5.188279e-03,,,
5.016800e-06,0.000000e+00,5.016800e-06,5.820160e-03,,,
5.017000e-06,4.000000e-02,5.017000e-06,6.382059e-03,,,
5.017200e-06,6.000000e-02,5.017200e-06,6.855062e-03,,,
5.017400e-06,2.000000e-02,5.017400e-06,7.225240e-03,,,
5.017600e-06,2.000000e-02,5.017600e-06,7.484059e-03,,,
5.017800e-06,-2.000000e-02,5.017800e-06,7.628112e-03,,,
5.018000e-06,-6.000000e-02,5.018000e-06,7.659429e-03,,,
5.018200e-06,-4.000000e-02,5.018200e-06,7.584959e-03,,,
5.018400e-06,0.000000e+00,5.018400e-06,7.415749e-03,,,
5.018600e-06,2.000000e-02,5.018600e-06,7.166151e-03,,,
5.018800e-06,2.000000e-02,5.018800e-06,6.853415e-03,,,
5.019000e-06,4.000000e-02,5.019000e-06,6.496577e-03,,,
5.019200e-06,2.000000e-02,5.019200e-06,6.115336e-03,,,
5.019400e-06,2.000000e-02,5.019400e-06,5.729188e-03,,,
5.019600e-06,-4.000000e-02,5.019600e-06,5.356245e-03,,,
5.019800e-06,-4.000000e-02,5.019800e-06,5.012815e-03,,,
5.020000e-06,2.000000e-02,5.020000e-06,4.712007e-03,,,
5.020200e-06,0.000000e+00,5.020200e-06,4.463088e-03,,,
5.020400e-06,4.000000e-02,5.020400e-06,4.271662e-03,,,
5.020600e-06,4.000000e-02,5.020600e-06,4.139085e-03,,,
5.020800e-06,0.000000e+00,5.020800e-06,4.062846e-03,,,
5.021000e-06,0.000000e+00,5.021000e-06,4.036627e-03,,,
5.021200e-06,-2.000000e-02,5.021200e-06,4.050608e-03,,,
5.021400e-06,0.000000e+00,5.021400e-06,4.092138e-03,,,
5.021600e-06,0.000000e+00,5.021600e-06,4.146237e-03,,,
5.021800e-06,4.000000e-02,5.021800e-06,4.196618e-03,,,
5.022000e-06,2.000000e-02,5.022000e-06,4.226426e-03,,,
5.022200e-06,0.000000e+00,5.022200e-06,4.219354e-03,,,
5.022400e-06,-2.000000e-02,5.022400e-06,4.160487e-03,,,
5.022600e-06,-2.000000e-02,5.022600e-06,4.037074e-03,,,
5.022800e-06,-2.000000e-02,5.022800e-06,3.839155e-03,,,
5.023000e-06,0.000000e+00,5.023000e-06,3.560462e-03,,,
5.023200e-06,2.000000e-02,5.023200e-06,3.198389e-03,,,
5.023400e-06,4.000000e-02,5.023400e-06,2.754523e-03,,,
5.023600e-06,2.000000e-02,5.023600e-06,2.234723e-03,,,
5.023800e-06,0.000000e+00,5.023800e-06,1.649216e-03,,,
5.024000e-06,0.000000e+00,5.024000e-06,1.012024e-03,,,
5.024200e-06,-2.000000e-02,5.024200e-06,3.404308e-04,,,
5.024400e-06,-4.000000e-02,5.024400e-06,-3.453997e-04,,,
5.024600e-06,-2.000000e-02,5.024600e-06,-1.023343e-03,,,
5.024800e-06,2.000000e-02,5.024800e-06,-1.670390e-03,,,
5.025000e-06,4.000000e-02,5.025000e-06,-2.263409e-03,,,
5.025200e-06,2.000000e-02,5.025200e-06,-2.779967e-03,,,
5.025400e-06,0.000000e+00,5.025400e-06,-3.199191e-03,,,
5.025600e-06,-2.000000e-02,5.025600e-06,-3.502678e-03,,,
5.025800e-06,-2.000000e-02,5.025800e-06,-3.675231e-03,,,
5.026000e-06,-4.000000e-02,5.026000e-06,-3.705736e-03,,,
5.026200e-06,-2.000000e-02,5.026200e-06,-3.587480e-03,,,
5.026400e-06,2.000000e-02,5.026400e-06,-3.318770e-03,,,
5.026600e-06,2.000000e-02,5.026600e-06,-2.903149e-03,,,
5.026800e-06,2.000000e-02,5.026800e-06,-2.349097e-03,,,
5.027000e-06,2.000000e-02,5.027000e-06,-1.669751e-03,,,
5.027200e-06,0.000000e+00,5.027200e-06,-8.825659e-04,,,
5.027400e-06,-4.000000e-02,5.027400e-06,-8.612299e-06,,,
5.027600e-06,-4.000000e-02,5.027600e-06,9.279832e-04,,,
5.027800e-06,0.000000e+00,5.027800e-06,1.900396e-03,,,
5.028000e-06,2.000000e-02,5.028000e-06,2.879978e-03,,,
5.028200e-06,2.000000e-02,5.028200e-06,3.837771e-03,,,
5.028400e-06,2.000000e-02,5.028400e-06,4.745306e-03,,,
5.028600e-06,0.000000e+00,5.028600e-06,5.575272e-03,,,
5.028800e-06,0.000000e+00,5.028800e-06,6.302699e-03,,,
5.029000e-06,-2.000000e-02,5.029000e-06,6.905501e-03,,,
5.029200e-06,2.000000e-02,5.029200e-06,7.365404e-03,,,
5.029400e-06,2.000000e-02,5.029400e-06,7.668178e-03,,,
5.029600e-06,2.000000e-02,5.029600e-06,7.804290e-03,,,
5.029800e-06,2.000000e-02,5.029800e-06,7.768984e-03,,,
5.030000e-06,0.000000e+00,5.030000e-06,7.562324e-03,,,
5.030200e-06,0.000000e+00,5.030200e-06,7.189366e-03,,,
5.030400e-06,0.000000e+00,5.030400e-06,6.659784e-03,,,
5.030600e-06,-2.000000e-02,5.030600e-06,5.987395e-03,,,
5.030800e-06,-2.000000e-02,5.030800e-06,5.189926e-03,,,
5.031000e-06,0.000000e+00,5.031000e-06,4.288110e-03,,,
5.031200e-06,6.000000e-02,5.031200e-06,3.305013e-03,,,
5.031400e-06,6.000000e-02,5.031400e-06,2.265386e-03,,,
5.031600e-06,2.000000e-02,5.031600e-06,1.195255e-03,,,
5.031800e-06,0.000000e+00,5.031800e-06,1.213250e-04,,,
5.032000e-06,-4.000000e-02,5.032000e-06,-9.301736e-04,,,
5.032200e-06,-6.000000e-02,5.032200e-06,-1.934082e-03,,,
5.032400e-06,-4.000000e-02,5.032400e-06,-2.867154e-03,,,
5.032600e-06,2.000000e-02,5.032600e-06,-3.708801e-03,,,
5.032800e-06,2.000000e-02,5.032800e-06,-4.441161e-03,,,
5.033000e-06,0.000000e+00,5.033000e-06,-5.049206e-03,,,
5.033200e-06,0.000000e+00,5.033200e-06,-5.520977e-03,,,
5.033400e-06,-2.000000e-02,5.033400e-06,-5.848074e-03,,,
5.033600e-06,-4.000000e-02,5.033600e-06,-6.025432e-03,,,
5.033800e-06,-2.000000e-02,5.033800e-06,-6.051270e-03,,,
5.034000e-06,0.000000e+00,5.034000e-06,-5.927411e-03,,,
5.034200e-06,2.000000e-02,5.034200e-06,-5.658589e-03,,,
5.034400e-06,4.000000e-02,5.034400e-06,-5.252358e-03,,,
5.034600e-06,2.000000e-02,5.034600e-06,-4.718700e-03,,,
5.034800e-06,0.000000e+00,5.034800e-06,-4.069234e-03,,,
5.035000e-06,-2.000000e-02,5.035000e-06,-3.317213e-03,,,
5.035200e-06,-2.000000e-02,5.035200e-06,-2.477152e-03,,,
5.035400e-06,-4.000000e-02,5.035400e-06,-1.564610e-03,,,
5.035600e-06,0.000000e+00,5.035600e-06,-5.955755e-04,,,
5.035800e-06,2.000000e-02,5.035800e-06,4.134195e-04,,,
5.036000e-06,4.000000e-02,5.036000e-06,1.446043e-03,,,
5.036200e-06,4.000000e-02,5.036200e-06,2.486566e-03,,,
5.036400e-06,-2.000000e-02,5.036400e-06,3.520021e-03,,,
5.036600e-06,-4.000000e-02,5.036600e-06,4.532662e-03,,,
5.036800e-06,0.000000e+00,5.036800e-06,5.511667e-03,,,
5.037000e-06,-2.000000e-02,5.037000e-06,6.445128e-03,,,
5.037200e-06,0.000000e+00,5.037200e-06,7.322626e-03,,,
5.037400e-06,2.000000e-02,5.037400e-06,8.135172e-03,,,
5.037600e-06,2.000000e-02,5.037600e-06,8.875068e-03,,,
5.037800e-06,4.000000e-02,5.037800e-06,9.536371e-03,,,
5.038000e-06,2.000000e-02,5.038000e-06,1.011461e-02,,,
5.038200e-06,0.000000e+00,5.038200e-06,1.060706e-02,,,
5.038400e-06,-4.000000e-02,5.038400e-06,1.101268e-02,,,
5.038600e-06,-2.000000e-02,5.038600e-06,1.133198e-02,,,
5.038800e-06,0.000000e+00,5.038800e-06,1.156654e-02,,,
5.039000e-06,6.000000e-02,5.039000e-06,1.171918e-02,,,
5.039200e-06,6.000000e-02,5.039200e-06,1.179379e-02,,,
5.039400e-06,4.000000e-02,5.039400e-06,1.179567e-02,,,
5.039600e-06,0.000000e+00,5.039600e-06,1.173122e-02,,,
5.039800e-06,0.000000e+00,5.039800e-06,1.160793e-02,,,
5.040000e-06,-2.000000e-02,5.040000e-06,1.143353e-02,,,
5.040200e-06,0.000000e+00,5.040200e-06,1.121619e-02,,,
5.040400e-06,2.000000e-02,5.040400e-06,1.096395e-02,,,
5.040600e-06,4.000000e-02,5.040600e-06,1.068481e-02,,,
5.040800e-06,2.000000e-02,5.040800e-06,1.038639e-02,,,
5.041000e-06,2.000000e-02,5.041000e-06,1.007578e-02,,,
5.041200e-06,0.000000e+00,5.041200e-06,9.759359e-03,,,
5.041400e-06,-2.000000e-02,5.041400e-06,9.442668e-03,,,
5.041600e-06,-2.000000e-02,5.041600e-06,9.130001e-03,,,
5.041800e-06,0.000000e+00,5.041800e-06,8.824165e-03,,,
5.042000e-06,2.000000e-02,5.042000e-06,8.526344e-03,,,
5.042200e-06,4.000000e-02,5.042200e-06,8.236428e-03,,,
5.042400e-06,2.000000e-02,5.042400e-06,7.952796e-03,,,
5.042600e-06,2.000000e-02,5.042600e-06,7.672765e-03,,,
5.042800e-06,-2.000000e-02,5.042800e-06,7.392364e-03,,,
5.043000e-06,-2.000000e-02,5.043000e-06,7.106897e-03,,,
5.043200e-06,0.000000e+00,5.043200e-06,6.810714e-03,,,
5.043400e-06,0.000000e+00,5.043400e-06,6.497562e-03,,,
5.043600e-06,4.000000e-02,5.043600e-06,6.161121e-03,,,
5.043800e-06,4.000000e-02,5.043800e-06,5.795072e-03,,,
5.044000e-06,0.000000e+00,5.044000e-06,5.394037e-03,,,
5.044200e-06,0.000000e+00,5.044200e-06,4.953845e-03,,,
5.044400e-06,-2.000000e-02,5.044400e-06,4.471560e-03,,,
5.044600e-06,-2.000000e-02,5.044600e-06,3.945927e-03,,,
5.044800e-06,-2.000000e-02,5.044800e-06,3.377420e-03,,,
5.045000e-06,4.000000e-02,5.045000e-06,2.768687e-03,,,
5.045200e-06,2.000000e-02,5.045200e-06,2.124009e-03,,,
5.045400e-06,2.000000e-02,5.045400e-06,1.450389e-03,,,
5.045600e-06,2.000000e-02,5.045600e-06,7.569976e-04,,,
5.045800e-06,0.000000e+00,5.045800e-06,5.522794e-05,,,
5.046000e-06,-2.000000e-02,5.046000e-06,-6.416535e-04,,,
5.046200e-06,-4.000000e-02,5.046200e-06,-1.318947e-03,,,
5.046400e-06,0.000000e+00,5.046400e-06,-1.960782e-03,,,
5.046600e-06,0.000000e+00,5.046600e-06,-2.551174e-03,,,
5.046800e-06,0.000000e+00,5.046800e-06,-3.073831e-03,,,
5.047000e-06,2.000000e-02,5.047000e-06,-3.513064e-03,,,
5.047200e-06,0.000000e+00,5.047200e-06,-3.854312e-03,,,
5.047400e-06,-2.000000e-02,5.047400e-06,-4.084395e-03,,,
5.047600e-06,-2.000000e-02,5.047600e-06,-4.192224e-03,,,
5.047800e-06,-2.000000e-02,5.047800e-06,-4.169608e-03,,,
5.048000e-06,-2.000000e-02,5.048000e-06,-4.011378e-03,,,
5.048200e-06,0.000000e+00,5.048200e-06,-3.716084e-03,,,
5.048400e-06,4.000000e-02,5.048400e-06,-3.286011e-03,,,
5.048600e-06,0.000000e+00,5.048600e-06,-2.727274e-03,,,
5.048800e-06,0.000000e+00,5.048800e-06,-2.049228e-03,,,
5.049000e-06,0.000000e+00,5.049000e-06,-1.264997e-03,,,
5.049200e-06,0.000000e+00,5.049200e-06,-3.911599e-04,,,
5.049400e-06,0.000000e+00,5.049400e-06,5.528544e-04,,,
5.049600e-06,0.000000e+00,5.049600e-06,1.545071e-03,,,
5.049800e-06,2.000000e-02,5.049800e-06,2.561732e-03,,,
5.050000e-06,2.000000e-02,5.050000e-06,3.577586e-03,,,
5.050200e-06,0.000000e+00,5.050200e-06,4.567264e-03,,,
5.050400e-06,-2.000000e-02,5.050400e-06,5.506058e-03,,,
5.050600e-06,0.000000e+00,5.050600e-06,6.370227e-03,,,
5.050800e-06,0.000000e+00,5.050800e-06,7.138063e-03,,,
5.051000e-06,-2.000000e-02,5.051000e-06,7.790430e-03,,,
5.051200e-06,0.000000e+00,5.051200e-06,8.311338e-03,,,
5.051400e-06,2.000000e-02,5.051400e-06,8.688518e-03,,,
5.051600e-06,2.000000e-02,5.051600e-06,8.913838e-03,,,
5.051800e-06,2.000000e-02,5.051800e-06,8.983828e-03,,,
5.052000e-06,2.000000e-02,5.052000e-06,8.899434e-03,,,
5.052200e-06,0.000000e+00,5.052200e-06,8.666338e-03,,,
5.052400e-06,0.000000e+00,5.052400e-06,8.294557e-03,,,
5.052600e-06,0.000000e+00,5.052600e-06,7.798040e-03,,,
5.052800e-06,0.000000e+00,5.052800e-06,7.194188e-03,,,
5.053000e-06,2.000000e-02,5.053000e-06,6.503252e-03,,,
5.053200e-06,2.000000e-02,5.053200e-06,5.747650e-03,,,
5.053400e-06,2.000000e-02,5.053400e-06,4.951418e-03,,,
5.053600e-06,2.000000e-02,5.053600e-06,4.139204e-03,,,
5.053800e-06,2.000000e-02,5.053800e-06,3.335463e-03,,,
5.054000e-06,-2.000000e-02,5.054000e-06,2.563831e-03,,,
5.054200e-06,-2.000000e-02,5.054200e-06,1.846487e-03,,,
5.054400e-06,0.000000e+00,5.054400e-06,1.203017e-03,,,
5.054600e-06,2.000000e-02,5.054600e-06,6.498952e-04,,,
5.054800e-06,0.000000e+00,5.054800e-06,2.002669e-04,,,
5.055000e-06,0.000000e+00,5.055000e-06,-1.359371e-04,,,
5.055200e-06,-2.000000e-02,5.055200e-06,-3.527422e-04,,,
5.055400e-06,-4.000000e-02,5.055400e-06,-4.479072e-04,,,
5.055600e-06,-4.000000e-02,5.055600e-06,-4.230156e-04,,,
5.055800e-06,0.000000e+00,5.055800e-06,-2.831742e-04,,,
5.056000e-06,2.000000e-02,5.056000e-06,-3.679010e-05,,,
5.056200e-06,4.000000e-02,5.056200e-06,3.051180e-04,,,
5.056400e-06,4.000000e-02,5.056400e-06,7.294835e-04,,,
5.056600e-06,2.000000e-02,5.056600e-06,1.222057e-03,,,
5.056800e-06,-2.000000e-02,5.056800e-06,1.767910e-03,,,
5.057000e-06,-2.000000e-02,5.057000e-06,2.351919e-03,,,
5.057200e-06,-4.000000e-02,5.057200e-06,2.959062e-03,,,
5.057400e-06,2.000000e-02,5.057400e-06,3.575231e-03,,,
5.057600e-06,4.000000e-02,5.057600e-06,4.187002e-03,,,
5.057800e-06,4.000000e-02,5.057800e-06,4.782786e-03,,,
5.058000e-06,0.000000e+00,5.058000e-06,5.352991e-03,,,
5.058200e-06,0.000000e+00,5.058200e-06,5.890465e-03,,,
5.058400e-06,2.000000e-02,5.058400e-06,6.389788e-03,,,
5.058600e-06,-4.000000e-02,5.058600e-06,6.847447e-03,,,
5.058800e-06,-2.000000e-02,5.058800e-06,7.262171e-03,,,
5.059000e-06,0.000000e+00,5.059000e-06,7.633682e-03,,,
5.059200e-06,0.000000e+00,5.059200e-06,7.962789e-03,,,
5.059400e-06,4.000000e-02,5.059400e-06,8.251312e-03,,,
5.059600e-06,2.000000e-02,5.059600e-06,8.501511e-03,,,
5.059800e-06,2.000000e-02,5.059800e-06,8.715941e-03,,,
5.060000e-06,0.000000e+00,5.060000e-06,8.896861e-03,,,
5.060200e-06,-2.000000e-02,5.060200e-06,9.046311e-03,,,
5.060400e-06,0.000000e+00,5.060400e-06,9.165521e-03,,,
5.060600e-06,2.000000e-02,5.060600e-06,9.254711e-03,,,
5.060800e-06,6.000000e-02,5.060800e-06,9.313090e-03,,,
5.061000e-06,4.000000e-02,5.061000e-06,9.338858e-03,,,
5.061200e-06,0.000000e+00,5.061200e-06,9.329919e-03,,,
5.061400e-06,2.000000e-02,5.061400e-06,9.283825e-03,,,
5.061600e-06,-2.000000e-02,5.061600e-06,9.197621e-03,,,
5.061800e-06,-4.000000e-02,5.061800e-06,9.068622e-03,,,
5.062000e-06,-2.000000e-02,5.062000e-06,8.894460e-03,,,
5.062200e-06,0.000000e+00,5.062200e-06,8.673300e-03,,,
5.062400e-06,4.000000e-02,5.062400e-06,8.404406e-03,,,
5.062600e-06,2.000000e-02,5.062600e-06,8.088490e-03,,,
5.062800e-06,2.000000e-02,5.062800e-06,7.728387e-03,,,
5.063000e-06,0.000000e+00,5.063000e-06,7.328864e-03,,,
5.063200e-06,0.000000e+00,5.063200e-06,6.896693e-03,,,
5.063400e-06,0.000000e+00,5.063400e-06,6.440512e-03,,,
5.063600e-06,0.000000e+00,5.063600e-06,5.970883e-03,,,
5.063800e-06,2.000000e-02,5.063800e-06,5.499769e-03,,,
5.064000e-06,2.000000e-02,5.064000e-06,5.040223e-03,,,
5.064200e-06,2.000000e-02,5.064200e-06,4.606187e-03,,,
5.064400e-06,2.000000e-02,5.064400e-06,4.211750e-03,,,
5.064600e-06,0.000000e+00,5.064600e-06,3.870660e-03,,,
5.064800e-06,0.000000e+00,5.064800e-06,3.595854e-03,,,
5.065000e-06,-2.000000e-02,5.065000e-06,3.398433e-03,,,
5.065200e-06,0.000000e+00,5.065200e-06,3.287421e-03,,,
5.065400e-06,0.000000e+00,5.065400e-06,3.268734e-03,,,
5.065600e-06,2.000000e-02,5.065600e-06,3.345265e-03,,,
5.065800e-06,2.000000e-02,5.065800e-06,3.516333e-03,,,
5.066000e-06,0.000000e+00,5.066000e-06,3.777827e-03,,,
5.066200e-06,0.000000e+00,5.066200e-06,4.122079e-03,,,
5.066400e-06,-2.000000e-02,5.066400e-06,4.537845e-03,,,
5.066600e-06,-4.000000e-02,5.066600e-06,5.010707e-03,,,
5.066800e-06,0.000000e+00,5.066800e-06,5.523269e-03,,,
5.067000e-06,4.000000e-02,5.067000e-06,6.055775e-03,,,
5.067200e-06,2.000000e-02,5.067200e-06,6.587158e-03,,,
5.067400e-06,4.000000e-02,5.067400e-06,7.095974e-03,,,
5.067600e-06,0.000000e+00,5.067600e-06,7.560883e-03,,,
5.067800e-06,0.000000e+00,5.067800e-06,7.962162e-03,,,
5.068000e-06,0.000000e+00,5.068000e-06,8.281919e-03,,,
5.068200e-06,-2.000000e-02,5.068200e-06,8.505375e-03,,,
5.068400e-06,-2.000000e-02,5.068400e-06,8.621279e-03,,,
5.068600e-06,2.000000e-02,5.068600e-06,8.622451e-03,,,
5.068800e-06,4.000000e-02,5.068800e-06,8.506083e-03,,,
5.069000e-06,4.000000e-02,5.069000e-06,8.274540e-03,,,
5.069200e-06,4.000000e-02,5.069200e-06,7.935379e-03,,,
5.069400e-06,-2.000000e-02,5.069400e-06,7.501212e-03,,,
5.069600e-06,-4.000000e-02,5.069600e-06,6.989328e-03,,,
5.069800e-06,0.000000e+00,5.069800e-06,6.420816e-03,,,
5.070000e-06,2.000000e-02,5.070000e-06,5.819613e-03,,,
5.070200e-06,2.000000e-02,5.070200e-06,5.212039e-03,,,
5.070400e-06,2.000000e-02,5.070400e-06,4.625899e-03,,,
5.070600e-06,2.000000e-02,5.070600e-06,4.089242e-03,,,
5.070800e-06,2.000000e-02,5.070800e-06,3.629230e-03,,,
5.071000e-06,-2.000000e-02,5.071000e-06,3.271023e-03,,,
5.071200e-06,-4.000000e-02,5.071200e-06,3.036915e-03,,,
5.071400e-06,-2.000000e-02,5.071400e-06,2.945110e-03,,,
5.071600e-06,2.000000e-02,5.071600e-06,3.008677e-03,,,
5.071800e-06,4.000000e-02,5.071800e-06,3.235021e-03,,,
5.072000e-06,2.000000e-02,5.072000e-06,3.625712e-03,,,
5.072200e-06,2.000000e-02,5.072200e-06,4.176379e-03,,,
5.072400e-06,0.000000e+00,5.072400e-06,4.876472e-03,,,
5.072600e-06,-2.000000e-02,5.072600e-06,5.709765e-03,,,
5.072800e-06,-4.000000e-02,5.072800e-06,6.654564e-03,,,
5.073000e-06,-2.000000e-02,5.073000e-06,7.684380e-03,,,
5.073200e-06,2.000000e-02,5.073200e-06,8.768536e-03,,,
5.073400e-06,4.000000e-02,5.073400e-06,9.873509e-03,,,
5.073600e-06,4.000000e-02,5.073600e-06,1.096418e-02,,,
5.073800e-06,2.000000e-02,5.073800e-06,1.200503e-02,,,
