t_seg,v_seg,t_filt,v_filt,t_pks,v_pks,
6.006200e-06,0.000000e+00,6.006200e-06,1.321948e-02,9.513400e-06,1.635797e-01,
6.006400e-06,-2.000000e-02,6.006400e-06,1.306057e-02,9.551200e-06,-1.922784e-01,
6.006600e-06,0.000000e+00,6.006600e-06,1.285214e-02,9.586000e-06,1.395511e-01,
6.006800e-06,0.000000e+00,6.006800e-06,1.260111e-02,9.623200e-06,-1.786637e-01,
6.007000e-06,2.000000e-02,6.007000e-06,1.231456e-02,9.655600e-06,7.638561e-02,
6.007200e-06,4.000000e-02,6.007200e-06,1.199913e-02,9.696800e-06,-1.081779e-01,
6.007400e-06,4.000000e-02,6.007400e-06,1.166100e-02,9.754800e-06,6.022110e-02,
6.007600e-06,2.000000e-02,6.007600e-06,1.130668e-02,9.790000e-06,-9.193264e-02,
6.007800e-06,0.000000e+00,6.007800e-06,1.094248e-02,9.822000e-06,4.968704e-02,
6.008000e-06,-4.000000e-02,6.008000e-06,1.057468e-02,9.854200e-06,-1.203675e-01,
6.008200e-06,-2.000000e-02,6.008200e-06,1.021018e-02,9.887600e-06,9.731838e-02,
6.008400e-06,0.000000e+00,6.008400e-06,9.854711e-03,9.926600e-06,-1.741061e-01,
6.008600e-06,2.000000e-02,6.008600e-06,9.513122e-03,9.961200e-06,9.493510e-02,
6.008800e-06,0.000000e+00,6.008800e-06,9.189393e-03,9.999800e-06,-1.339472e-01,
6.009000e-06,2.000000e-02,6.009000e-06,8.887773e-03,1.003820e-05,1.992448e-02,
6.009200e-06,2.000000e-02,6.009200e-06,8.611251e-03,1.010400e-05,-1.290940e-01,
6.009400e-06,0.000000e+00,6.009400e-06,8.362565e-03,1.013960e-05,1.005857e-01,
6.009600e-06,-2.000000e-02,6.009600e-06,8.144708e-03,1.017300e-05,-2.326114e-01,
6.009800e-06,-4.000000e-02,6.009800e-06,7.960211e-03,1.020800e-05,1.961946e-02,
6.010000e-06,-2.000000e-02,6.010000e-06,7.811131e-03,1.024340e-05,-1.477315e-01,
6.010200e-06,2.000000e-02,6.010200e-06,7.698026e-03,1.027640e-05,-7.294345e-03,
6.010400e-06,6.000000e-02,6.010400e-06,7.620415e-03,1.032140e-05,-1.545909e-01,
6.010600e-06,2.000000e-02,6.010600e-06,7.576963e-03,1.036740e-05,-4.323819e-02,
6.010800e-06,4.000000e-02,6.010800e-06,7.567204e-03,1.042460e-05,-1.343099e-01,
6.011000e-06,-2.000000e-02,6.011000e-06,7.589771e-03,1.046040e-05,-6.945055e-02,
6.011200e-06,-2.000000e-02,6.011200e-06,7.644085e-03,1.051460e-05,-1.083104e-01,
6.011400e-06,0.000000e+00,6.011400e-06,7.728112e-03,1.064120e-05,-5.943388e-02,
6.011600e-06,0.000000e+00,6.011600e-06,7.839418e-03,1.083920e-05,-1.235456e-01,
6.011800e-06,4.000000e-02,6.011800e-06,7.974764e-03,,,
6.012000e-06,4.000000e-02,6.012000e-06,8.130354e-03,,,
6.012200e-06,4.000000e-02,6.012200e-06,8.302488e-03,,,
6.012400e-06,2.000000e-02,6.012400e-06,8.487295e-03,,,
6.012600e-06,-4.000000e-02,6.012600e-06,8.681300e-03,,,
6.012800e-06,-4.000000e-02,6.012800e-06,8.881269e-03,,,
6.013000e-06,0.000000e+00,6.013000e-06,9.083569e-03,,,
6.013200e-06,2.000000e-02,6.013200e-06,9.283673e-03,,,
6.013400e-06,4.000000e-02,6.013400e-06,9.477784e-03,,,
6.013600e-06,6.000000e-02,6.013600e-06,9.661692e-03,,,
6.013800e-06,4.000000e-02,6.013800e-06,9.831302e-03,,,
6.014000e-06,0.000000e+00,6.014000e-06,9.983055e-03,,,
6.014200e-06,0.000000e+00,6.014200e-06,1.011407e-02,,,
6.014400e-06,2.000000e-02,6.014400e-06,1.022149e-02,,,
6.014600e-06,0.000000e+00,6.014600e-06,1.030262e-02,,,
6.014800e-06,2.000000e-02,6.014800e-06,1.035532e-02,,,
6.015000e-06,6.000000e-02,6.015000e-06,1.037691e-02,,,
6.015200e-06,4.000000e-02,6.015200e-06,1.036500e-02,,,
6.015400e-06,4.000000e-02,6.015400e-06,1.031800e-02,,,
6.015600e-06,2.000000e-02,6.015600e-06,1.023507e-02,,,
6.015800e-06,0.000000e+00,6.015800e-06,1.011608e-02,,,
6.016000e-06,-4.000000e-02,6.016000e-06,9.961538e-03,,,
6.016200e-06,-4.000000e-02,6.016200e-06,9.772357e-03,,,
6.016400e-06,0.000000e+00,6.016400e-06,9.549030e-03,,,
6.016600e-06,2.000000e-02,6.016600e-06,9.292311e-03,,,
6.016800e-06,2.000000e-02,6.016800e-06,9.003429e-03,,,
6.017000e-06,0.000000e+00,6.017000e-06,8.683888e-03,,,
6.017200e-06,-2.000000e-02,6.017200e-06,8.336017e-03,,,
6.017400e-06,0.000000e+00,6.017400e-06,7.962565e-03,,,
6.017600e-06,4.000000e-02,6.017600e-06,7.566324e-03,,,
6.017800e-06,0.000000e+00,6.017800e-06,7.150255e-03,,,
6.018000e-06,4.000000e-02,6.018000e-06,6.718334e-03,,,
6.018200e-06,2.000000e-02,6.018200e-06,6.273348e-03,,,
6.018400e-06,4.000000e-02,6.018400e-06,5.818707e-03,,,
6.018600e-06,2.000000e-02,6.018600e-06,5.357898e-03,,,
6.018800e-06,-2.000000e-02,6.018800e-06,4.895216e-03,,,
6.019000e-06,-2.000000e-02,6.019000e-06,4.435150e-03,,,
6.019200e-06,-4.000000e-02,6.019200e-06,3.982080e-03,,,
6.019400e-06,-2.000000e-02,6.019400e-06,3.540362e-03,,,
6.019600e-06,0.000000e+00,6.019600e-06,3.113713e-03,,,
6.019800e-06,4.000000e-02,6.019800e-06,2.705600e-03,,,
6.020000e-06,4.000000e-02,6.020000e-06,2.318820e-03,,,
6.020200e-06,2.000000e-02,6.020200e-06,1.957050e-03,,,
6.020400e-06,-4.000000e-02,6.020400e-06,1.623565e-03,,,
6.020600e-06,-6.000000e-02,6.020600e-06,1.322678e-03,,,
6.020800e-06,-4.000000e-02,6.020800e-06,1.057746e-03,,,
6.021000e-06,0.000000e+00,6.021000e-06,8.313620e-04,,,
6.021200e-06,4.000000e-02,6.021200e-06,6.453946e-04,,,
6.021400e-06,6.000000e-02,6.021400e-06,5.010777e-04,,,
6.021600e-06,2.000000e-02,6.021600e-06,3.999063e-04,,,
6.021800e-06,-4.000000e-02,6.021800e-06,3.435006e-04,,,
6.022000e-06,-4.000000e-02,6.022000e-06,3.335312e-04,,,
6.022200e-06,-4.000000e-02,6.022200e-06,3.707536e-04,,,
6.022400e-06,-2.000000e-02,6.022400e-06,4.558240e-04,,,
6.022600e-06,2.000000e-02,6.022600e-06,5.885711e-04,,,
6.022800e-06,6.000000e-02,6.022800e-06,7.682008e-04,,,
6.023000e-06,4.000000e-02,6.023000e-06,9.928632e-04,,,
6.023200e-06,2.000000e-02,6.023200e-06,1.261493e-03,,,
6.023400e-06,0.000000e+00,6.023400e-06,1.572845e-03,,,
6.023600e-06,-4.000000e-02,6.023600e-06,1.925375e-03,,,
6.023800e-06,-4.000000e-02,6.023800e-06,2.317664e-03,,,
6.024000e-06,2.000000e-02,6.024000e-06,2.747652e-03,,,
6.024200e-06,4.000000e-02,6.024200e-06,3.211855e-03,,,
6.024400e-06,2.000000e-02,6.024400e-06,3.707043e-03,,,
6.024600e-06,4.000000e-02,6.024600e-06,4.229944e-03,,,
6.024800e-06,0.000000e+00,6.024800e-06,4.776647e-03,,,
6.025000e-06,2.000000e-02,6.025000e-06,5.343745e-03,,,
6.025200e-06,-2.000000e-02,6.025200e-06,5.927340e-03,,,
6.025400e-06,-4.000000e-02,6.025400e-06,6.524154e-03,,,
6.025600e-06,0.000000e+00,6.025600e-06,7.130653e-03,,,
6.025800e-06,2.000000e-02,6.025800e-06,7.742175e-03,,,
6.026000e-06,6.000000e-02,6.026000e-06,8.353931e-03,,,
6.026200e-06,4.000000e-02,6.026200e-06,8.960757e-03,,,
6.026400e-06,0.000000e+00,6.026400e-06,9.558394e-03,,,
6.026600e-06,0.000000e+00,6.026600e-06,1.014322e-02,,,
6.026800e-06,-2.000000e-02,6.026800e-06,1.071109e-02,,,
6.027000e-06,-4.000000e-02,6.027000e-06,1.125848e-02,,,
6.027200e-06,0.000000e+00,6.027200e-06,1.178181e-02,,,
6.027400e-06,2.000000e-02,6.027400e-06,1.227670e-02,,,
6.027600e-06,6.000000e-02,6.027600e-06,1.273881e-02,,,
6.027800e-06,4.000000e-02,6.027800e-06,1.316374e-02,,,
6.028000e-06,0.000000e+00,6.028000e-06,1.354838e-02,,,
6.028200e-06,-4.000000e-02,6.028200e-06,1.389007e-02,,,
6.028400e-06,-2.000000e-02,6.028400e-06,1.418704e-02,,,
6.028600e-06,-2.000000e-02,6.028600e-06,1.443649e-02,,,
6.028800e-06,4.000000e-02,6.028800e-06,1.463638e-02,,,
6.029000e-06,4.000000e-02,6.029000e-06,1.478414e-02,,,
6.029200e-06,4.000000e-02,6.029200e-06,1.487797e-02,,,
6.029400e-06,2.000000e-02,6.029400e-06,1.491645e-02,,,
6.029600e-06,0.000000e+00,6.029600e-06,1.489886e-02,,,
6.029800e-06,-2.000000e-02,6.029800e-06,1.482503e-02,,,
6.030000e-06,-2.000000e-02,6.030000e-06,1.469534e-02,,,
6.030200e-06,2.000000e-02,6.030200e-06,1.451046e-02,,,
6.030400e-06,4.000000e-02,6.030400e-06,1.427074e-02,,,
6.030600e-06,4.000000e-02,6.030600e-06,1.397701e-02,,,
6.030800e-06,4.000000e-02,6.030800e-06,1.363039e-02,,,
6.031000e-06,4.000000e-02,6.031000e-06,1.323228e-02,,,
6.031200e-06,0.000000e+00,6.031200e-06,1.278499e-02,,,
6.031400e-06,0.000000e+00,6.031400e-06,1.229151e-02,,,
6.031600e-06,-4.000000e-02,6.031600e-06,1.175489e-02,,,
6.031800e-06,-4.000000e-02,6.031800e-06,1.117839e-02,,,
6.032000e-06,4.000000e-02,6.032000e-06,1.056515e-02,,,
6.032200e-06,4.000000e-02,6.032200e-06,9.917708e-03,,,
6.032400e-06,4.000000e-02,6.032400e-06,9.239922e-03,,,
6.032600e-06,2.000000e-02,6.032600e-06,8.536120e-03,,,
6.032800e-06,0.000000e+00,6.032800e-06,7.810743e-03,,,
6.033000e-06,-2.000000e-02,6.033000e-06,7.068642e-03,,,
6.033200e-06,-2.000000e-02,6.033200e-06,6.314821e-03,,,
6.033400e-06,-2.000000e-02,6.033400e-06,5.554197e-03,,,
6.033600e-06,2.000000e-02,6.033600e-06,4.791344e-03,,,
6.033800e-06,4.000000e-02,6.033800e-06,4.030561e-03,,,
6.034000e-06,8.000000e-02,6.034000e-06,3.276718e-03,,,
6.034200e-06,2.000000e-02,6.034200e-06,2.534433e-03,,,
6.034400e-06,-2.000000e-02,6.034400e-06,1.809459e-03,,,
6.034600e-06,-4.000000e-02,6.034600e-06,1.106993e-03,,,
6.034800e-06,-2.000000e-02,6.034800e-06,4.320632e-04,,,
6.035000e-06,0.000000e+00,6.035000e-06,-2.109901e-04,,,
6.035200e-06,0.000000e+00,6.035200e-06,-8.183450e-04,,,
6.035400e-06,2.000000e-02,6.035400e-06,-1.386203e-03,,,
6.035600e-06,4.000000e-02,6.035600e-06,-1.910842e-03,,,
6.035800e-06,0.000000e+00,6.035800e-06,-2.388840e-03,,,
6.036000e-06,-2.000000e-02,6.036000e-06,-2.816323e-03,,,
6.036200e-06,-2.000000e-02,6.036200e-06,-3.189840e-03,,,
6.036400e-06,-6.000000e-02,6.036400e-06,-3.506668e-03,,,
6.036600e-06,-2.000000e-02,6.036600e-06,-3.764408e-03,,,
6.036800e-06,2.000000e-02,6.036800e-06,-3.961834e-03,,,
6.037000e-06,0.000000e+00,6.037000e-06,-4.097936e-03,,,
6.037200e-06,2.000000e-02,6.037200e-06,-4.171591e-03,,,
6.037400e-06,0.000000e+00,6.037400e-06,-4.182350e-03,,,
6.037600e-06,0.000000e+00,6.037600e-06,-4.129639e-03,,,
6.037800e-06,-4.000000e-02,6.037800e-06,-4.013638e-03,,,
6.038000e-06,-4.000000e-02,6.038000e-06,-3.834579e-03,,,
6.038200e-06,2.000000e-02,6.038200e-06,-3.593655e-03,,,
6.038400e-06,6.000000e-02,6.038400e-06,-3.293228e-03,,,
6.038600e-06,4.000000e-02,6.038600e-06,-2.935870e-03,,,
6.038800e-06,-2.000000e-02,6.038800e-06,-2.523332e-03,,,
6.039000e-06,-2.000000e-02,6.039000e-06,-2.057639e-03,,,
6.039200e-06,-2.000000e-02,6.039200e-06,-1.541976e-03,,,
6.039400e-06,-4.000000e-02,6.039400e-06,-9.796505e-04,,,
6.039600e-06,-2.000000e-02,6.039600e-06,-3.740628e-04,,,
6.039800e-06,0.000000e+00,6.039800e-06,2.703173e-04,,,
6.040000e-06,4.000000e-02,6.040000e-06,9.488853e-04,,,
6.040200e-06,2.000000e-02,6.040200e-06,1.656744e-03,,,
6.040400e-06,0.000000e+00,6.040400e-06,2.389616e-03,,,
6.040600e-06,-4.000000e-02,6.040600e-06,3.143024e-03,,,
6.040800e-06,-4.000000e-02,6.040800e-06,3.912639e-03,,,
6.041000e-06,-2.000000e-02,6.041000e-06,4.693270e-03,,,
6.041200e-06,2.000000e-02,6.041200e-06,5.479824e-03,,,
6.041400e-06,2.000000e-02,6.041400e-06,6.266328e-03,,,
6.041600e-06,6.000000e-02,6.041600e-06,7.047899e-03,,,
6.041800e-06,2.000000e-02,6.041800e-06,7.819161e-03,,,
6.042000e-06,0.000000e+00,6.042000e-06,8.575482e-03,,,
6.042200e-06,0.000000e+00,6.042200e-06,9.312554e-03,,,
6.042400e-06,-2.000000e-02,6.042400e-06,1.002590e-02,,,
6.042600e-06,-2.000000e-02,6.042600e-06,1.071150e-02,,,
6.042800e-06,0.000000e+00,6.042800e-06,1.136530e-02,,,
6.043000e-06,2.000000e-02,6.043000e-06,1.198286e-02,,,
6.043200e-06,4.000000e-02,6.043200e-06,1.256053e-02,,,
6.043400e-06,6.000000e-02,6.043400e-06,1.309495e-02,,,
6.043600e-06,2.000000e-02,6.043600e-06,1.358303e-02,,,
6.043800e-06,2.000000e-02,6.043800e-06,1.402277e-02,,,
6.044000e-06,0.000000e+00,6.044000e-06,1.441226e-02,,,
6.044200e-06,0.000000e+00,6.044200e-06,1.475011e-02,,,
6.044400e-06,2.000000e-02,6.044400e-06,1.503495e-02,,,
6.044600e-06,4.000000e-02,6.044600e-06,1.526564e-02,,,
6.044800e-06,6.000000e-02,6.044800e-06,1.544163e-02,,,
6.045000e-06,4.000000e-02,6.045000e-06,1.556245e-02,,,
6.045200e-06,2.000000e-02,6.045200e-06,1.562881e-02,,,
6.045400e-06,-4.000000e-02,6.045400e-06,1.564188e-02,,,
6.045600e-06,-2.000000e-02,6.045600e-06,1.560344e-02,,,
6.045800e-06,2.000000e-02,6.045800e-06,1.551474e-02,,,
6.046000e-06,4.000000e-02,6.046000e-06,1.537717e-02,,,
6.046200e-06,4.000000e-02,6.046200e-06,1.519233e-02,,,
6.046400e-06,2.000000e-02,6.046400e-06,1.496251e-02,,,
6.046600e-06,2.000000e-02,6.046600e-06,1.469058e-02,,,
6.046800e-06,2.000000e-02,6.046800e-06,1.437976e-02,,,
6.047000e-06,0.000000e+00,6.047000e-06,1.403332e-02,,,
6.047200e-06,0.000000e+00,6.047200e-06,1.365495e-02,,,
6.047400e-06,-2.000000e-02,6.047400e-06,1.324842e-02,,,
6.047600e-06,0.000000e+00,6.047600e-06,1.281745e-02,,,
6.047800e-06,4.000000e-02,6.047800e-06,1.236558e-02,,,
6.048000e-06,4.000000e-02,6.048000e-06,1.189609e-02,,,
6.048200e-06,0.000000e+00,6.048200e-06,1.141249e-02,,,
6.048400e-06,-2.000000e-02,6.048400e-06,1.091916e-02,,,
6.048600e-06,-2.000000e-02,6.048600e-06,1.041987e-02,,,
6.048800e-06,0.000000e+00,6.048800e-06,9.918560e-03,,,
6.049000e-06,0.000000e+00,6.049000e-06,9.418527e-03,,,
6.049200e-06,2.000000e-02,6.049200e-06,8.922995e-03,,,
6.049400e-06,4.000000e-02,6.049400e-06,8.434928e-03,,,
6.049600e-06,2.000000e-02,6.049600e-06,7.956865e-03,,,
6.049800e-06,0.000000e+00,6.049800e-06,7.492021e-03,,,
6.050000e-06,-2.000000e-02,6.050000e-06,7.043244e-03,,,
6.050200e-06,-2.000000e-02,6.050200e-06,6.613569e-03,,,
6.050400e-06,-4.000000e-02,6.050400e-06,6.205347e-03,,,
6.050600e-06,0.000000e+00,6.050600e-06,5.820592e-03,,,
6.050800e-06,0.000000e+00,6.050800e-06,5.459940e-03,,,
6.051000e-06,2.000000e-02,6.051000e-06,5.124677e-03,,,
6.051200e-06,4.000000e-02,6.051200e-06,4.815688e-03,,,
6.051400e-06,0.000000e+00,6.051400e-06,4.533884e-03,,,
6.051600e-06,2.000000e-02,6.051600e-06,4.280310e-03,,,
6.051800e-06,-2.000000e-02,6.051800e-06,4.055016e-03,,,
6.052000e-06,-4.000000e-02,6.052000e-06,3.858403e-03,,,
6.052200e-06,0.000000e+00,6.052200e-06,3.690273e-03,,,
6.052400e-06,4.000000e-02,6.052400e-06,3.549791e-03,,,
6.052600e-06,4.000000e-02,6.052600e-06,3.435771e-03,,,
6.052800e-06,4.000000e-02,6.052800e-06,3.347355e-03,,,
6.053000e-06,-2.000000e-02,6.053000e-06,3.283423e-03,,,
6.053200e-06,-2.000000e-02,6.053200e-06,3.243513e-03,,,
6.053400e-06,0.000000e+00,6.053400e-06,3.226236e-03,,,
6.053600e-06,0.000000e+00,6.053600e-06,3.229925e-03,,,
6.053800e-06,2.000000e-02,6.053800e-06,3.252604e-03,,,
6.054000e-06,6.000000e-02,6.054000e-06,3.291991e-03,,,
6.054200e-06,4.000000e-02,6.054200e-06,3.345998e-03,,,
6.054400e-06,2.000000e-02,6.054400e-06,3.413131e-03,,,
6.054600e-06,0.000000e+00,6.054600e-06,3.491807e-03,,,
6.054800e-06,0.000000e+00,6.054800e-06,3.580227e-03,,,
6.055000e-06,-2.000000e-02,6.055000e-06,3.676863e-03,,,
6.055200e-06,0.000000e+00,6.055200e-06,3.780306e-03,,,
6.055400e-06,0.000000e+00,6.055400e-06,3.888804e-03,,,
6.055600e-06,4.000000e-02,6.055600e-06,4.000325e-03,,,
6.055800e-06,2.000000e-02,6.055800e-06,4.112824e-03,,,
6.056000e-06,-2.000000e-02,6.056000e-06,4.225234e-03,,,
6.056200e-06,-4.000000e-02,6.056200e-06,4.336645e-03,,,
6.056400e-06,-6.000000e-02,6.056400e-06,4.446332e-03,,,
6.056600e-06,0.000000e+00,6.056600e-06,4.553231e-03,,,
6.056800e-06,2.000000e-02,6.056800e-06,4.655551e-03,,,
6.057000e-06,2.000000e-02,6.057000e-06,4.752239e-03,,,
6.057200e-06,4.000000e-02,6.057200e-06,4.842515e-03,,,
6.057400e-06,2.000000e-02,6.057400e-06,4.925549e-03,,,
6.057600e-06,-2.000000e-02,6.057600e-06,5.001310e-03,,,
6.057800e-06,-4.000000e-02,6.057800e-06,5.069960e-03,,,
6.058000e-06,-4.000000e-02,6.058000e-06,5.131731e-03,,,
6.058200e-06,-4.000000e-02,6.058200e-06,5.186657e-03,,,
6.058400e-06,4.000000e-02,6.058400e-06,5.234737e-03,,,
6.058600e-06,4.000000e-02,6.058600e-06,5.275138e-03,,,
6.058800e-06,4.000000e-02,6.058800e-06,5.308144e-03,,,
6.059000e-06,2.000000e-02,6.059000e-06,5.334226e-03,,,
6.059200e-06,0.000000e+00,6.059200e-06,5.354353e-03,,,
6.059400e-06,-2.000000e-02,6.059400e-06,5.369305e-03,,,
6.059600e-06,0.000000e+00,6.059600e-06,5.379932e-03,,,
6.059800e-06,-2.000000e-02,6.059800e-06,5.386843e-03,,,
6.060000e-06,2.000000e-02,6.060000e-06,5.391099e-03,,,
6.060200e-06,4.000000e-02,6.060200e-06,5.392922e-03,,,
6.060400e-06,6.000000e-02,6.060400e-06,5.392890e-03,,,
6.060600e-06,4.000000e-02,6.060600e-06,5.391651e-03,,,
6.060800e-06,-2.000000e-02,6.060800e-06,5.390618e-03,,,
6.061000e-06,-6.000000e-02,6.061000e-06,5.391207e-03,,,
6.061200e-06,-4.000000e-02,6.061200e-06,5.394933e-03,,,
6.061400e-06,0.000000e+00,6.061400e-06,5.402518e-03,,,
6.061600e-06,4.000000e-02,6.061600e-06,5.414115e-03,,,
6.061800e-06,4.000000e-02,6.061800e-06,5.430076e-03,,,
6.062000e-06,2.000000e-02,6.062000e-06,5.450833e-03,,,
6.062200e-06,0.000000e+00,6.062200e-06,5.477087e-03,,,
6.062400e-06,-2.000000e-02,6.062400e-06,5.510067e-03,,,
6.062600e-06,0.000000e+00,6.062600e-06,5.550168e-03,,,
6.062800e-06,0.000000e+00,6.062800e-06,5.597951e-03,,,
6.063000e-06,0.000000e+00,6.063000e-06,5.653746e-03,,,
6.063200e-06,2.000000e-02,6.063200e-06,5.717597e-03,,,
6.063400e-06,4.000000e-02,6.063400e-06,5.789237e-03,,,
6.063600e-06,2.000000e-02,6.063600e-06,5.868540e-03,,,
6.063800e-06,0.000000e+00,6.063800e-06,5.955750e-03,,,
6.064000e-06,0.000000e+00,6.064000e-06,6.051225e-03,,,
6.064200e-06,0.000000e+00,6.064200e-06,6.154609e-03,,,
6.064400e-06,-2.000000e-02,6.064400e-06,6.266109e-03,,,
6.064600e-06,0.000000e+00,6.064600e-06,6.385231e-03,,,
6.064800e-06,4.000000e-02,6.064800e-06,6.511131e-03,,,
6.065000e-06,4.000000e-02,6.065000e-06,6.642698e-03,,,
6.065200e-06,2.000000e-02,6.065200e-06,6.779415e-03,,,
6.065400e-06,-4.000000e-02,6.065400e-06,6.920762e-03,,,
6.065600e-06,-4.000000e-02,6.065600e-06,7.066692e-03,,,
6.065800e-06,-4.000000e-02,6.065800e-06,7.216780e-03,,,
6.066000e-06,-4.000000e-02,6.066000e-06,7.370575e-03,,,
6.066200e-06,2.000000e-02,6.066200e-06,7.527060e-03,,,
6.066400e-06,6.000000e-02,6.066400e-06,7.684918e-03,,,
6.066600e-06,4.000000e-02,6.066600e-06,7.842718e-03,,,
6.066800e-06,2.000000e-02,6.066800e-06,7.999456e-03,,,
6.067000e-06,0.000000e+00,6.067000e-06,8.154660e-03,,,
6.067200e-06,-2.000000e-02,6.067200e-06,8.307910e-03,,,
6.067400e-06,-2.000000e-02,6.067400e-06,8.458820e-03,,,
6.067600e-06,0.000000e+00,6.067600e-06,8.606965e-03,,,
6.067800e-06,2.000000e-02,6.067800e-06,8.751160e-03,,,
6.068000e-06,4.000000e-02,6.068000e-06,8.890337e-03,,,
6.068200e-06,4.000000e-02,6.068200e-06,9.023113e-03,,,
6.068400e-06,4.000000e-02,6.068400e-06,9.148943e-03,,,
6.068600e-06,-2.000000e-02,6.068600e-06,9.267399e-03,,,
6.068800e-06,2.000000e-02,6.068800e-06,9.378816e-03,,,
6.069000e-06,0.000000e+00,6.069000e-06,9.482120e-03,,,
6.069200e-06,0.000000e+00,6.069200e-06,9.576805e-03,,,
6.069400e-06,0.000000e+00,6.069400e-06,9.662462e-03,,,
6.069600e-06,2.000000e-02,6.069600e-06,9.738466e-03,,,
6.069800e-06,0.000000e+00,6.069800e-06,9.804108e-03,,,
6.070000e-06,0.000000e+00,6.070000e-06,9.859521e-03,,,
6.070200e-06,2.000000e-02,6.070200e-06,9.904398e-03,,,
6.070400e-06,2.000000e-02,6.070400e-06,9.938414e-03,,,
6.070600e-06,0.000000e+00,6.070600e-06,9.961284e-03,,,
6.070800e-06,0.000000e+00,6.070800e-06,9.973168e-03,,,
6.071000e-06,2.000000e-02,6.071000e-06,9.973509e-03,,,
6.071200e-06,4.000000e-02,6.071200e-06,9.962010e-03,,,
6.071400e-06,2.000000e-02,6.071400e-06,9.938380e-03,,,
6.071600e-06,4.000000e-02,6.071600e-06,9.902987e-03,,,
6.071800e-06,2.000000e-02,6.071800e-06,9.855533e-03,,,
6.072000e-06,-2.000000e-02,6.072000e-06,9.796402e-03,,,
6.072200e-06,-2.000000e-02,6.072200e-06,9.725786e-03,,,
6.072400e-06,0.000000e+00,6.072400e-06,9.643854e-03,,,
6.072600e-06,2.000000e-02,6.072600e-06,9.550498e-03,,,
6.072800e-06,4.000000e-02,6.072800e-06,9.445414e-03,,,
6.073000e-06,2.000000e-02,6.073000e-06,9.328553e-03,,,
6.073200e-06,2.000000e-02,6.073200e-06,9.200202e-03,,,
6.073400e-06,-2.000000e-02,6.073400e-06,9.060756e-03,,,
6.073600e-06,-4.000000e-02,6.073600e-06,8.911089e-03,,,
6.073800e-06,-4.000000e-02,6.073800e-06,8.751630e-03,,,
6.074000e-06,-2.000000e-02,6.074000e-06,8.582627e-03,,,
