t_seg,v_seg,t_filt,v_filt,t_pks,v_pks,
1.005700e-06,-2.100000e-01,1.005700e-06,-1.848571e-01,4.098200e-06,9.878739e-02,
1.005800e-06,-2.020000e-01,1.005800e-06,-1.847990e-01,4.130300e-06,3.339976e-02,
1.005900e-06,-1.980000e-01,1.005900e-06,-1.847413e-01,4.162400e-06,8.831248e-02,
1.006000e-06,-1.960000e-01,1.006000e-06,-1.846844e-01,4.193000e-06,7.260548e-02,
1.006100e-06,-1.960000e-01,1.006100e-06,-1.846284e-01,4.226800e-06,1.223554e-01,
1.006200e-06,-1.980000e-01,1.006200e-06,-1.845736e-01,4.256300e-06,3.513312e-02,
1.006300e-06,-2.040000e-01,1.006300e-06,-1.845201e-01,4.287600e-06,1.161789e-01,
1.006400e-06,-2.080000e-01,1.006400e-06,-1.844680e-01,4.314100e-06,6.978329e-02,
1.006500e-06,-2.100000e-01,1.006500e-06,-1.844173e-01,4.339500e-06,1.218592e-01,
1.006600e-06,-2.100000e-01,1.006600e-06,-1.843681e-01,4.382800e-06,5.460251e-02,
1.006700e-06,-2.080000e-01,1.006700e-06,-1.843206e-01,4.454400e-06,1.385865e-01,
1.006800e-06,-2.060000e-01,1.006800e-06,-1.842747e-01,4.488500e-06,5.754914e-02,
1.006900e-06,-2.080000e-01,1.006900e-06,-1.842308e-01,4.524900e-06,1.376363e-01,
1.007000e-06,-2.100000e-01,1.007000e-06,-1.841889e-01,4.558000e-06,4.601563e-02,
1.007100e-06,-2.100000e-01,1.007100e-06,-1.841491e-01,4.587900e-06,1.348995e-01,
1.007200e-06,-2.080000e-01,1.007200e-06,-1.841115e-01,4.611000e-06,9.695209e-02,
1.007300e-06,-2.040000e-01,1.007300e-06,-1.840762e-01,4.648200e-06,1.112757e-01,
1.007400e-06,-2.000000e-01,1.007400e-06,-1.840435e-01,4.762200e-06,6.544711e-02,
1.007500e-06,-1.960000e-01,1.007500e-06,-1.840134e-01,4.808800e-06,1.459437e-01,
1.007600e-06,-1.960000e-01,1.007600e-06,-1.839861e-01,4.904500e-06,9.191933e-02,
1.007700e-06,-1.980000e-01,1.007700e-06,-1.839614e-01,4.970200e-06,1.219239e-01,
1.007800e-06,-2.000000e-01,1.007800e-06,-1.839394e-01,5.022900e-06,7.072030e-02,
1.007900e-06,-2.040000e-01,1.007900e-06,-1.839200e-01,5.062500e-06,9.098489e-02,
1.008000e-06,-2.080000e-01,1.008000e-06,-1.839030e-01,5.097900e-06,6.360843e-02,
1.008100e-06,-2.100000e-01,1.008100e-06,-1.838882e-01,5.176600e-06,1.487243e-01,
1.008200e-06,-2.120000e-01,1.008200e-06,-1.838756e-01,5.286400e-06,3.585422e-02,
1.008300e-06,-2.140000e-01,1.008300e-06,-1.838650e-01,5.516900e-06,1.551260e-01,
1.008400e-06,-2.160000e-01,1.008400e-06,-1.838563e-01,5.572700e-06,5.714634e-02,
1.008500e-06,-2.140000e-01,1.008500e-06,-1.838495e-01,5.624700e-06,1.273170e-01,
1.008600e-06,-2.100000e-01,1.008600e-06,-1.838444e-01,5.683100e-06,8.128693e-02,
1.008700e-06,-2.020000e-01,1.008700e-06,-1.838410e-01,5.725300e-06,1.615331e-01,
1.008800e-06,-1.940000e-01,1.008800e-06,-1.838392e-01,5.778600e-06,5.279380e-02,
1.008900e-06,-1.900000e-01,1.008900e-06,-1.838391e-01,5.850600e-06,1.411804e-01,
1.009000e-06,-1.900000e-01,1.009000e-06,-1.838406e-01,5.911700e-06,5.035022e-02,
1.009100e-06,-1.940000e-01,1.009100e-06,-1.838437e-01,5.954700e-06,1.546768e-01,
1.009200e-06,-1.980000e-01,1.009200e-06,-1.838481e-01,5.996000e-06,6.370335e-02,
1.009300e-06,-2.000000e-01,1.009300e-06,-1.838535e-01,,,
1.009400e-06,-2.000000e-01,1.009400e-06,-1.838599e-01,,,
1.009500e-06,-2.020000e-01,1.009500e-06,-1.838667e-01,,,
1.009600e-06,-2.040000e-01,1.009600e-06,-1.838739e-01,,,
1.009700e-06,-2.060000e-01,1.009700e-06,-1.838811e-01,,,
1.009800e-06,-2.100000e-01,1.009800e-06,-1.838880e-01,,,
1.009900e-06,-2.120000e-01,1.009900e-06,-1.838946e-01,,,
1.010000e-06,-2.140000e-01,1.010000e-06,-1.839004e-01,,,
1.010100e-06,-2.140000e-01,1.010100e-06,-1.839054e-01,,,
1.010200e-06,-2.140000e-01,1.010200e-06,-1.839094e-01,,,
1.010300e-06,-2.120000e-01,1.010300e-06,-1.839121e-01,,,
1.010400e-06,-2.080000e-01,1.010400e-06,-1.839134e-01,,,
1.010500e-06,-2.040000e-01,1.010500e-06,-1.839131e-01,,,
1.010600e-06,-2.000000e-01,1.010600e-06,-1.839113e-01,,,
1.010700e-06,-1.980000e-01,1.010700e-06,-1.839077e-01,,,
1.010800e-06,-2.000000e-01,1.010800e-06,-1.839024e-01,,,
1.010900e-06,-2.040000e-01,1.010900e-06,-1.838951e-01,,,
1.011000e-06,-2.100000e-01,1.011000e-06,-1.838857e-01,,,
1.011100e-06,-2.160000e-01,1.011100e-06,-1.838740e-01,,,
1.011200e-06,-2.180000e-01,1.011200e-06,-1.838595e-01,,,
1.011300e-06,-2.200000e-01,1.011300e-06,-1.838422e-01,,,
1.011400e-06,-2.200000e-01,1.011400e-06,-1.838217e-01,,,
1.011500e-06,-2.160000e-01,1.011500e-06,-1.837981e-01,,,
1.011600e-06,-2.100000e-01,1.011600e-06,-1.837711e-01,,,
1.011700e-06,-2.040000e-01,1.011700e-06,-1.837410e-01,,,
1.011800e-06,-2.000000e-01,1.011800e-06,-1.837076e-01,,,
1.011900e-06,-2.000000e-01,1.011900e-06,-1.836712e-01,,,
1.012000e-06,-2.020000e-01,1.012000e-06,-1.836316e-01,,,
1.012100e-06,-2.020000e-01,1.012100e-06,-1.835891e-01,,,
1.012200e-06,-2.000000e-01,1.012200e-06,-1.835436e-01,,,
1.012300e-06,-2.000000e-01,1.012300e-06,-1.834951e-01,,,
1.012400e-06,-2.000000e-01,1.012400e-06,-1.834437e-01,,,
1.012500e-06,-2.040000e-01,1.012500e-06,-1.833893e-01,,,
1.012600e-06,-2.040000e-01,1.012600e-06,-1.833319e-01,,,
1.012700e-06,-2.060000e-01,1.012700e-06,-1.832716e-01,,,
1.012800e-06,-2.060000e-01,1.012800e-06,-1.832084e-01,,,
1.012900e-06,-2.060000e-01,1.012900e-06,-1.831424e-01,,,
1.013000e-06,-2.080000e-01,1.013000e-06,-1.830739e-01,,,
1.013100e-06,-2.120000e-01,1.013100e-06,-1.830028e-01,,,
1.013200e-06,-2.140000e-01,1.013200e-06,-1.829292e-01,,,
1.013300e-06,-2.140000e-01,1.013300e-06,-1.828534e-01,,,
1.013400e-06,-2.140000e-01,1.013400e-06,-1.827754e-01,,,
1.013500e-06,-2.120000e-01,1.013500e-06,-1.826955e-01,,,
1.013600e-06,-2.080000e-01,1.013600e-06,-1.826138e-01,,,
1.013700e-06,-2.040000e-01,1.013700e-06,-1.825307e-01,,,
1.013800e-06,-2.020000e-01,1.013800e-06,-1.824464e-01,,,
1.013900e-06,-2.000000e-01,1.013900e-06,-1.823613e-01,,,
1.014000e-06,-2.000000e-01,1.014000e-06,-1.822755e-01,,,
1.014100e-06,-2.020000e-01,1.014100e-06,-1.821894e-01,,,
1.014200e-06,-2.060000e-01,1.014200e-06,-1.821031e-01,,,
1.014300e-06,-2.080000e-01,1.014300e-06,-1.820169e-01,,,
1.014400e-06,-2.080000e-01,1.014400e-06,-1.819308e-01,,,
1.014500e-06,-2.080000e-01,1.014500e-06,-1.818450e-01,,,
1.014600e-06,-2.080000e-01,1.014600e-06,-1.817597e-01,,,
1.014700e-06,-2.080000e-01,1.014700e-06,-1.816750e-01,,,
1.014800e-06,-2.080000e-01,1.014800e-06,-1.815911e-01,,,
1.014900e-06,-2.060000e-01,1.014900e-06,-1.815083e-01,,,
1.015000e-06,-2.020000e-01,1.015000e-06,-1.814268e-01,,,
1.015100e-06,-1.980000e-01,1.015100e-06,-1.813469e-01,,,
1.015200e-06,-1.940000e-01,1.015200e-06,-1.812689e-01,,,
1.015300e-06,-1.920000e-01,1.015300e-06,-1.811930e-01,,,
1.015400e-06,-1.900000e-01,1.015400e-06,-1.811195e-01,,,
1.015500e-06,-1.900000e-01,1.015500e-06,-1.810486e-01,,,
1.015600e-06,-1.920000e-01,1.015600e-06,-1.809804e-01,,,
1.015700e-06,-1.960000e-01,1.015700e-06,-1.809150e-01,,,
1.015800e-06,-2.020000e-01,1.015800e-06,-1.808525e-01,,,
1.015900e-06,-2.060000e-01,1.015900e-06,-1.807929e-01,,,
1.016000e-06,-2.080000e-01,1.016000e-06,-1.807361e-01,,,
1.016100e-06,-2.060000e-01,1.016100e-06,-1.806822e-01,,,
1.016200e-06,-2.040000e-01,1.016200e-06,-1.806312e-01,,,
1.016300e-06,-2.020000e-01,1.016300e-06,-1.805832e-01,,,
1.016400e-06,-2.000000e-01,1.016400e-06,-1.805383e-01,,,
1.016500e-06,-2.000000e-01,1.016500e-06,-1.804967e-01,,,
1.016600e-06,-2.020000e-01,1.016600e-06,-1.804584e-01,,,
1.016700e-06,-2.020000e-01,1.016700e-06,-1.804237e-01,,,
1.016800e-06,-2.020000e-01,1.016800e-06,-1.803924e-01,,,
1.016900e-06,-2.020000e-01,1.016900e-06,-1.803647e-01,,,
1.017000e-06,-2.020000e-01,1.017000e-06,-1.803404e-01,,,
1.017100e-06,-2.040000e-01,1.017100e-06,-1.803196e-01,,,
1.017200e-06,-2.060000e-01,1.017200e-06,-1.803021e-01,,,
1.017300e-06,-2.080000e-01,1.017300e-06,-1.802880e-01,,,
1.017400e-06,-2.100000e-01,1.017400e-06,-1.802769e-01,,,
1.017500e-06,-2.080000e-01,1.017500e-06,-1.802690e-01,,,
1.017600e-06,-2.060000e-01,1.017600e-06,-1.802640e-01,,,
1.017700e-06,-2.040000e-01,1.017700e-06,-1.802619e-01,,,
1.017800e-06,-2.040000e-01,1.017800e-06,-1.802627e-01,,,
1.017900e-06,-2.020000e-01,1.017900e-06,-1.802663e-01,,,
1.018000e-06,-2.000000e-01,1.018000e-06,-1.802728e-01,,,
1.018100e-06,-1.960000e-01,1.018100e-06,-1.802819e-01,,,
1.018200e-06,-1.940000e-01,1.018200e-06,-1.802938e-01,,,
1.018300e-06,-1.940000e-01,1.018300e-06,-1.803082e-01,,,
1.018400e-06,-1.960000e-01,1.018400e-06,-1.803250e-01,,,
1.018500e-06,-1.980000e-01,1.018500e-06,-1.803442e-01,,,
1.018600e-06,-2.000000e-01,1.018600e-06,-1.803656e-01,,,
1.018700e-06,-2.040000e-01,1.018700e-06,-1.803891e-01,,,
1.018800e-06,-2.060000e-01,1.018800e-06,-1.804145e-01,,,
1.018900e-06,-2.080000e-01,1.018900e-06,-1.804417e-01,,,
1.019000e-06,-2.080000e-01,1.019000e-06,-1.804705e-01,,,
1.019100e-06,-2.080000e-01,1.019100e-06,-1.805007e-01,,,
1.019200e-06,-2.100000e-01,1.019200e-06,-1.805323e-01,,,
1.019300e-06,-2.100000e-01,1.019300e-06,-1.805649e-01,,,
1.019400e-06,-2.080000e-01,1.019400e-06,-1.805985e-01,,,
1.019500e-06,-2.060000e-01,1.019500e-06,-1.806330e-01,,,
1.019600e-06,-2.040000e-01,1.019600e-06,-1.806681e-01,,,
1.019700e-06,-2.000000e-01,1.019700e-06,-1.807039e-01,,,
1.019800e-06,-1.980000e-01,1.019800e-06,-1.807404e-01,,,
1.019900e-06,-1.980000e-01,1.019900e-06,-1.807774e-01,,,
1.020000e-06,-1.960000e-01,1.020000e-06,-1.808149e-01,,,
1.020100e-06,-1.980000e-01,1.020100e-06,-1.808529e-01,,,
1.020200e-06,-1.980000e-01,1.020200e-06,-1.808911e-01,,,
1.020300e-06,-2.000000e-01,1.020300e-06,-1.809294e-01,,,
1.020400e-06,-2.000000e-01,1.020400e-06,-1.809677e-01,,,
1.020500e-06,-2.040000e-01,1.020500e-06,-1.810057e-01,,,
1.020600e-06,-2.060000e-01,1.020600e-06,-1.810435e-01,,,
1.020700e-06,-2.100000e-01,1.020700e-06,-1.810807e-01,,,
1.020800e-06,-2.120000e-01,1.020800e-06,-1.811172e-01,,,
1.020900e-06,-2.140000e-01,1.020900e-06,-1.811527e-01,,,
1.021000e-06,-2.160000e-01,1.021000e-06,-1.811873e-01,,,
1.021100e-06,-2.160000e-01,1.021100e-06,-1.812207e-01,,,
1.021200e-06,-2.120000e-01,1.021200e-06,-1.812531e-01,,,
1.021300e-06,-2.060000e-01,1.021300e-06,-1.812843e-01,,,
1.021400e-06,-2.000000e-01,1.021400e-06,-1.813146e-01,,,
1.021500e-06,-1.940000e-01,1.021500e-06,-1.813440e-01,,,
1.021600e-06,-1.940000e-01,1.021600e-06,-1.813726e-01,,,
1.021700e-06,-1.960000e-01,1.021700e-06,-1.814003e-01,,,
1.021800e-06,-2.000000e-01,1.021800e-06,-1.814271e-01,,,
1.021900e-06,-2.040000e-01,1.021900e-06,-1.814528e-01,,,
1.022000e-06,-2.060000e-01,1.022000e-06,-1.814774e-01,,,
1.022100e-06,-2.060000e-01,1.022100e-06,-1.815008e-01,,,
1.022200e-06,-2.100000e-01,1.022200e-06,-1.815231e-01,,,
1.022300e-06,-2.120000e-01,1.022300e-06,-1.815441e-01,,,
1.022400e-06,-2.140000e-01,1.022400e-06,-1.815638e-01,,,
1.022500e-06,-2.120000e-01,1.022500e-06,-1.815823e-01,,,
1.022600e-06,-2.100000e-01,1.022600e-06,-1.815996e-01,,,
1.022700e-06,-2.040000e-01,1.022700e-06,-1.816156e-01,,,
1.022800e-06,-1.980000e-01,1.022800e-06,-1.816305e-01,,,
1.022900e-06,-1.940000e-01,1.022900e-06,-1.816445e-01,,,
1.023000e-06,-1.900000e-01,1.023000e-06,-1.816575e-01,,,
1.023100e-06,-1.880000e-01,1.023100e-06,-1.816698e-01,,,
1.023200e-06,-1.900000e-01,1.023200e-06,-1.816814e-01,,,
1.023300e-06,-1.900000e-01,1.023300e-06,-1.816923e-01,,,
1.023400e-06,-1.940000e-01,1.023400e-06,-1.817025e-01,,,
1.023500e-06,-1.960000e-01,1.023500e-06,-1.817118e-01,,,
1.023600e-06,-1.980000e-01,1.023600e-06,-1.817203e-01,,,
1.023700e-06,-2.000000e-01,1.023700e-06,-1.817279e-01,,,
1.023800e-06,-2.040000e-01,1.023800e-06,-1.817345e-01,,,
1.023900e-06,-2.100000e-01,1.023900e-06,-1.817401e-01,,,
1.024000e-06,-2.180000e-01,1.024000e-06,-1.817447e-01,,,
1.024100e-06,-2.200000e-01,1.024100e-06,-1.817480e-01,,,
1.024200e-06,-2.200000e-01,1.024200e-06,-1.817503e-01,,,
1.024300e-06,-2.120000e-01,1.024300e-06,-1.817515e-01,,,
1.024400e-06,-2.020000e-01,1.024400e-06,-1.817518e-01,,,
1.024500e-06,-1.960000e-01,1.024500e-06,-1.817514e-01,,,
1.024600e-06,-1.940000e-01,1.024600e-06,-1.817504e-01,,,
1.024700e-06,-1.960000e-01,1.024700e-06,-1.817488e-01,,,
1.024800e-06,-2.020000e-01,1.024800e-06,-1.817467e-01,,,
1.024900e-06,-2.060000e-01,1.024900e-06,-1.817440e-01,,,
1.025000e-06,-2.080000e-01,1.025000e-06,-1.817407e-01,,,
1.025100e-06,-2.080000e-01,1.025100e-06,-1.817367e-01,,,
1.025200e-06,-2.040000e-01,1.025200e-06,-1.817321e-01,,,
1.025300e-06,-2.000000e-01,1.025300e-06,-1.817268e-01,,,
1.025400e-06,-1.960000e-01,1.025400e-06,-1.817209e-01,,,
1.025500e-06,-1.980000e-01,1.025500e-06,-1.817144e-01,,,
1.025600e-06,-2.020000e-01,1.025600e-06,-1.817073e-01,,,
1.025700e-06,-2.080000e-01,1.025700e-06,-1.816996e-01,,,
1.025800e-06,-2.120000e-01,1.025800e-06,-1.816912e-01,,,
1.025900e-06,-2.140000e-01,1.025900e-06,-1.816820e-01,,,
1.026000e-06,-2.120000e-01,1.026000e-06,-1.816721e-01,,,
1.026100e-06,-2.060000e-01,1.026100e-06,-1.816616e-01,,,
1.026200e-06,-1.980000e-01,1.026200e-06,-1.816507e-01,,,
1.026300e-06,-1.920000e-01,1.026300e-06,-1.816395e-01,,,
1.026400e-06,-1.900000e-01,1.026400e-06,-1.816282e-01,,,
1.026500e-06,-1.900000e-01,1.026500e-06,-1.816167e-01,,,
1.026600e-06,-1.940000e-01,1.026600e-06,-1.816051e-01,,,
1.026700e-06,-1.960000e-01,1.026700e-06,-1.815932e-01,,,
1.026800e-06,-2.000000e-01,1.026800e-06,-1.815810e-01,,,
1.026900e-06,-2.020000e-01,1.026900e-06,-1.815685e-01,,,
1.027000e-06,-2.080000e-01,1.027000e-06,-1.815554e-01,,,
1.027100e-06,-2.140000e-01,1.027100e-06,-1.815419e-01,,,
1.027200e-06,-2.180000e-01,1.027200e-06,-1.815280e-01,,,
1.027300e-06,-2.160000e-01,1.027300e-06,-1.815136e-01,,,
1.027400e-06,-2.120000e-01,1.027400e-06,-1.814988e-01,,,
1.027500e-06,-2.060000e-01,1.027500e-06,-1.814837e-01,,,
1.027600e-06,-2.040000e-01,1.027600e-06,-1.814684e-01,,,
1.027700e-06,-2.040000e-01,1.027700e-06,-1.814531e-01,,,
1.027800e-06,-2.060000e-01,1.027800e-06,-1.814378e-01,,,
1.027900e-06,-2.060000e-01,1.027900e-06,-1.814225e-01,,,
1.028000e-06,-2.060000e-01,1.028000e-06,-1.814071e-01,,,
1.028100e-06,-2.040000e-01,1.028100e-06,-1.813918e-01,,,
1.028200e-06,-2.020000e-01,1.028200e-06,-1.813765e-01,,,
1.028300e-06,-2.020000e-01,1.028300e-06,-1.813614e-01,,,
1.028400e-06,-2.020000e-01,1.028400e-06,-1.813465e-01,,,
1.028500e-06,-2.040000e-01,1.028500e-06,-1.813318e-01,,,
1.028600e-06,-2.080000e-01,1.028600e-06,-1.813175e-01,,,
1.028700e-06,-2.120000e-01,1.028700e-06,-1.813034e-01,,,
1.028800e-06,-2.160000e-01,1.028800e-06,-1.812895e-01,,,
1.028900e-06,-2.160000e-01,1.028900e-06,-1.812758e-01,,,
1.029000e-06,-2.120000e-01,1.029000e-06,-1.812623e-01,,,
1.029100e-06,-2.100000e-01,1.029100e-06,-1.812490e-01,,,
1.029200e-06,-2.060000e-01,1.029200e-06,-1.812361e-01,,,
1.029300e-06,-2.020000e-01,1.029300e-06,-1.812237e-01,,,
1.029400e-06,-1.980000e-01,1.029400e-06,-1.812120e-01,,,
1.029500e-06,-1.960000e-01,1.029500e-06,-1.812012e-01,,,
1.029600e-06,-1.940000e-01,1.029600e-06,-1.811911e-01,,,
1.029700e-06,-1.920000e-01,1.029700e-06,-1.811819e-01,,,
1.029800e-06,-1.940000e-01,1.029800e-06,-1.811736e-01,,,
1.029900e-06,-1.940000e-01,1.029900e-06,-1.811661e-01,,,
1.030000e-06,-1.960000e-01,1.030000e-06,-1.811595e-01,,,
1.030100e-06,-1.980000e-01,1.030100e-06,-1.811537e-01,,,
1.030200e-06,-2.020000e-01,1.030200e-06,-1.811488e-01,,,
1.030300e-06,-2.020000e-01,1.030300e-06,-1.811447e-01,,,
1.030400e-06,-2.040000e-01,1.030400e-06,-1.811414e-01,,,
1.030500e-06,-2.020000e-01,1.030500e-06,-1.811388e-01,,,
1.030600e-06,-2.020000e-01,1.030600e-06,-1.811370e-01,,,
1.030700e-06,-2.000000e-01,1.030700e-06,-1.811359e-01,,,
1.030800e-06,-1.980000e-01,1.030800e-06,-1.811357e-01,,,
1.030900e-06,-1.960000e-01,1.030900e-06,-1.811362e-01,,,
1.031000e-06,-1.940000e-01,1.031000e-06,-1.811377e-01,,,
1.031100e-06,-1.920000e-01,1.031100e-06,-1.811401e-01,,,
1.031200e-06,-1.920000e-01,1.031200e-06,-1.811432e-01,,,
1.031300e-06,-1.920000e-01,1.031300e-06,-1.811471e-01,,,
1.031400e-06,-1.940000e-01,1.031400e-06,-1.811515e-01,,,
1.031500e-06,-2.000000e-01,1.031500e-06,-1.811564e-01,,,
1.031600e-06,-2.060000e-01,1.031600e-06,-1.811616e-01,,,
1.031700e-06,-2.120000e-01,1.031700e-06,-1.811669e-01,,,
1.031800e-06,-2.140000e-01,1.031800e-06,-1.811723e-01,,,
1.031900e-06,-2.160000e-01,1.031900e-06,-1.811776e-01,,,
1.032000e-06,-2.160000e-01,1.032000e-06,-1.811828e-01,,,
1.032100e-06,-2.140000e-01,1.032100e-06,-1.811877e-01,,,
1.032200e-06,-2.100000e-01,1.032200e-06,-1.811922e-01,,,
1.032300e-06,-2.040000e-01,1.032300e-06,-1.811963e-01,,,
1.032400e-06,-1.980000e-01,1.032400e-06,-1.812000e-01,,,
1.032500e-06,-1.920000e-01,1.032500e-06,-1.812034e-01,,,
1.032600e-06,-1.900000e-01,1.032600e-06,-1.812065e-01,,,
1.032700e-06,-1.920000e-01,1.032700e-06,-1.812090e-01,,,
1.032800e-06,-1.980000e-01,1.032800e-06,-1.812109e-01,,,
1.032900e-06,-2.060000e-01,1.032900e-06,-1.812120e-01,,,
1.033000e-06,-2.120000e-01,1.033000e-06,-1.812119e-01,,,
1.033100e-06,-2.140000e-01,1.033100e-06,-1.812104e-01,,,
1.033200e-06,-2.120000e-01,1.033200e-06,-1.812073e-01,,,
1.033300e-06,-2.080000e-01,1.033300e-06,-1.812026e-01,,,
1.033400e-06,-2.060000e-01,1.033400e-06,-1.811962e-01,,,
1.033500e-06,-2.060000e-01,1.033500e-06,-1.811881e-01,,,
1.033600e-06,-2.040000e-01,1.033600e-06,-1.811781e-01,,,
1.033700e-06,-2.020000e-01,1.033700e-06,-1.811663e-01,,,
1.033800e-06,-2.000000e-01,1.033800e-06,-1.811527e-01,,,
1.033900e-06,-2.000000e-01,1.033900e-06,-1.811371e-01,,,
1.034000e-06,-2.040000e-01,1.034000e-06,-1.811196e-01,,,
